tweet_id,set
1380858121334165505,affair
1380857846212923397,affair
1380832999260979203,affair
1380832497995554816,affair
1380831953142841348,affair
1380831098482089990,affair
1380827041482833920,affair
1380826241335459840,affair
1380821220216745985,affair
1380819846993219584,affair
1380811077479436290,affair
1380806950468919296,affair
1380805995283279874,affair
1380804847465852931,affair
1380800290060926976,affair
1380796267077455873,affair
1380794769270538241,affair
1380794385382670342,affair
1380792214465417216,affair
1380792007937900546,affair
1380788187971399681,affair
1380787218927788032,affair
1380783026783846403,affair
1380776204232429569,affair
1380775823502938113,affair
1380766477385658371,affair
1380765731034386437,affair
1380759465851555840,affair
1380738335052865544,affair
1380727019244290049,affair
1380650179385290761,affair
1380626680872570881,affair
1380623469738614785,affair
1380620481976545282,affair
1380620257069502470,affair
1380617560471830531,affair
1380616173197332480,affair
1380614360456904704,affair
1380609423350042625,affair
1380607272959754245,affair
1380604306315939843,affair
1380602511422328835,affair
1380596850663768069,affair
1380595535841783814,affair
1380595408867627010,affair
1380595169494437889,affair
1380591148465537028,affair
1380589249284702210,affair
1380589142820728833,affair
1380575840648433666,affair
1380563617570029569,affair
1380562133260324877,affair
1380561771677822982,affair
1380560362064519168,affair
1380560220829724687,affair
1380557783846813703,affair
1380557439167238155,affair
1380555049387057152,affair
1380544280478019586,affair
1380541350186266628,affair
1380540090343157760,affair
1380538217871642627,affair
1380536411309363206,affair
1380535123431555072,affair
1380530878850433027,affair
1380529399972442115,affair
1380516511325028355,affair
1380514435966590978,affair
1380514182043422722,affair
1380513397817679879,affair
1380502792922619906,affair
1380499001125044226,affair
1380497185683423232,affair
1380493250298048515,affair
1380489491182465030,affair
1380481314802040835,affair
1380478979082231815,affair
1380472405517336576,affair
1380470447217778695,affair
1380469955141992448,affair
1380469810400739330,affair
1380466752778338304,affair
1380457448641822721,affair
1380457328131080194,affair
1380453082866286594,affair
1380452861792944128,affair
1380452216822235137,affair
1380450485509980161,affair
1380448781087481858,affair
1380448141502263298,affair
1380447663192219652,affair
1380447521223376901,affair
1380446996490821632,affair
1380445333445042181,affair
1380445231221514240,affair
1380443882991849473,affair
1380442822835322883,affair
1380440743131680769,affair
1380439175426678784,affair
1380437800588345345,affair
1380436773902372865,affair
1380435078757646336,affair
1380433007551655942,affair
1380431627831087105,affair
1380429172615561216,affair
1380426173289750531,affair
1380423958172930050,affair
1380422211262160897,affair
1380422122724593664,affair
1380421922098442240,affair
1380421569110024194,affair
1380414477078781953,affair
1380411346299322368,affair
1380408814432845827,affair
1380406948030480385,affair
1380406420965883905,affair
1380402442068705281,affair
1380402119551942657,affair
1380398679836741634,affair
1380398115178549250,affair
1380396982129324034,affair
1380393998938992642,affair
1380391885420789763,affair
1380391258267455489,affair
1380378235649806338,affair
1380294858049519622,affair
1380279329087717378,affair
1380274244538482688,affair
1380273073170096147,affair
1380272233969422339,affair
1380271991614226442,affair
1380271176442916867,affair
1380270966132125699,affair
1380269608805019648,affair
1380269494547922957,affair
1380268606399918080,affair
1380267652153802756,affair
1380267530523181061,affair
1380266525794402311,affair
1380266343400882185,affair
1380265204878094341,affair
1380264531792961545,affair
1380263282049683456,affair
1380261791469555717,affair
1380259316830191618,affair
1380259164354703368,affair
1380252608766607366,affair
1380251536601792513,affair
1380250893510189059,affair
1380250817454878726,affair
1380249772649512962,affair
1380249606005604352,affair
1380246110900477952,affair
1380243397332598789,affair
1380242918963875840,affair
1380232127866896385,affair
1380221460313219074,affair
1380208342493171716,affair
1380201947165261832,affair
1380199958834462724,affair
1380199833202479113,affair
1380193407495208961,affair
1380186299919962121,affair
1380185283933659138,affair
1380185262848929792,affair
1380185232649957379,affair
1380181892138434561,affair
1380179069585793036,affair
1380175729292423171,affair
1380168002381971462,affair
1380167357889400833,affair
1380166872226799618,affair
1380166331199336448,affair
1380165798375870464,affair
1380165132551086080,affair
1380164753780305920,affair
1380163941511356417,affair
1380163748846002182,affair
1380159730702807044,affair
1380159623316045834,affair
1380159546522537985,affair
1380156130173849609,affair
1380153007824863241,affair
1380151240512901121,affair
1380145911272181763,affair
1380142976723210240,affair
1380138244990439434,affair
1380137383266553864,affair
1380122350256070667,affair
1380121992737779713,affair
1380120313011273728,affair
1380112743450218500,affair
1380106537285386243,affair
1380104808296812551,affair
1380103669039923203,affair
1380101233847992324,affair
1380100568107073539,affair
1380092897123569667,affair
1380090228808032266,affair
1380088439127871491,affair
1380084808177553408,affair
1380083810440769537,affair
1380075990341316629,affair
1380073439776673794,affair
1380069315634925568,affair
1380068368762437635,affair
1380060832374087682,affair
1380045215860424710,affair
1380044288311111683,affair
1380038737971777537,affair
1380026534665281536,affair
1379919259481088000,affair
1379901498713325570,affair
1379897316535111687,affair
1379896361664065540,affair
1379895825632002051,affair
1379891291593568258,affair
1379889417108721664,affair
1379886346643378183,affair
1379885889132900355,affair
1379885834367799296,affair
1379881300505542659,affair
1379880201824432130,affair
1379878128751939590,affair
1379874758943182857,affair
1379873967763259395,affair
1379869919706288130,affair
1379867428574871553,affair
1379866830249025536,affair
1379865951475208194,affair
1379859816789725186,affair
1379859018882150403,affair
1379858085876006914,affair
1379852175644487692,affair
1379848511878012936,affair
1379847614032646152,affair
1379844458779451395,affair
1379843939155513345,affair
1379841602772992003,affair
1379841373885628428,affair
1379841004010942474,affair
1379838378154266629,affair
1379836008406061056,affair
1379835517932601350,affair
1379831707793248260,affair
1379814401721647108,affair
1379812323515334656,affair
1379811208098840581,affair
1379805918959972353,affair
1379799564081901568,affair
1379798778652295172,affair
1379795965935243265,affair
1379792869008027659,affair
1379790851598073857,affair
1379789320932966408,affair
1379787357302501381,affair
1379786036205789184,affair
1379783769888935938,affair
1379783330506362880,affair
1379781896708763648,affair
1379781420953047045,affair
1379779437730873349,affair
1379774089439641603,affair
1379772201176592385,affair
1379770971314393094,affair
1379765731680739328,affair
1379762542663307274,affair
1379760965659541505,affair
1379758486796505091,affair
1379758072843935744,affair
1379757835412717568,affair
1379757793394053123,affair
1379755213553340417,affair
1379752953213509633,affair
1379751334598049795,affair
1379749236699451395,affair
1379745596580499469,affair
1379740955532754949,affair
1379736753481846786,affair
1379734932013129735,affair
1379731219819212800,affair
1379730872669241345,affair
1379730123767873538,affair
1379728381940498441,affair
1379727840183222272,affair
1379720806306099201,affair
1379717085081788416,affair
1379715104367910913,affair
1379714894015119364,affair
1379713114090913793,affair
1379713016191717377,affair
1379712113661345793,affair
1379711769313226758,affair
1379705252140752899,affair
1379704968127582210,affair
1379687842755055617,affair
1379683171583852549,affair
1379682209276309507,affair
1379681588666056704,affair
1379680575351586816,affair
1379675867517964294,affair
1379673142340239360,affair
1379665251101245445,affair
1379661803307814914,affair
1379661782948720645,affair
1379649800308719617,affair
1379584824428662787,affair
1379584821568110596,affair
1379578468111880193,affair
1379559365590548482,affair
1379556521114279943,affair
1379554534792568834,affair
1379553702881689600,affair
1379553613756956674,affair
1379553524154048513,affair
1379551840078024706,affair
1379549859829661700,affair
1379546634770599940,affair
1379543139493548038,affair
1379542012387594240,affair
1379541942753755137,affair
1379541263758860298,affair
1379541166710996995,affair
1379540435106947077,affair
1379540254118531076,affair
1379532227109867522,affair
1379530910329102336,affair
1379530290855608332,affair
1379528909679628289,affair
1379521159306350594,affair
1379519321119076353,affair
1379518786600984577,affair
1379511651515371531,affair
1379506000990994432,affair
1379505535549116421,affair
1379504318857027587,affair
1379501355925176323,affair
1379500059415437316,affair
1379499929505300480,affair
1379497659862552577,affair
1379497278851928066,affair
1379492743911706629,affair
1379491953113505796,affair
1379490979959410693,affair
1379486949526888454,affair
1379477958033866755,affair
1379470958700982278,affair
1379470462376366080,affair
1379469856257490950,affair
1379468972748341249,affair
1379463772323078146,affair
1379458174013558789,affair
1379457684450258945,affair
1379454679432716293,affair
1379453966539456513,affair
1379453213640962059,affair
1379447096194039810,affair
1379445250025000971,affair
1379445097427832834,affair
1379445045607157764,affair
1379444624767475716,affair
1379441025316495365,affair
1379437775884316673,affair
1379437440067309569,affair
1379435000693551107,affair
1379432251860021256,affair
1379430807027126280,affair
1379430756456431616,affair
1379430522573615112,affair
1379429173186293760,affair
1379427243588419591,affair
1379423632871596037,affair
1379423229778014209,affair
1379419878868803586,affair
1379419064381149189,affair
1379414141434273794,affair
1379413677166755841,affair
1379411108524613632,affair
1379408667565514757,affair
1379404259100344320,affair
1379402586667810818,affair
1379402475325816832,affair
1379401062088605698,affair
1379400060056825857,affair
1379398964710158340,affair
1379398037886398466,affair
1379395640292212736,affair
1379395632620830722,affair
1379391979319140355,affair
1379388692217880578,affair
1379388370070159360,affair
1379387243077455872,affair
1379383812866605057,affair
1379382328523300865,affair
1379381616401858560,affair
1379380768523362306,affair
1379374139400654850,affair
1379372163543805960,affair
1379371941702856705,affair
1379369537309704192,affair
1379360219780816897,affair
1379358446651375621,affair
1379355988843761666,affair
1379354991631200256,affair
1379354489363296258,affair
1379351779364769792,affair
1379350937358249987,affair
1379341322910322691,affair
1379340487086182402,affair
1379340136194977793,affair
1379338891266822149,affair
1379337292079325184,affair
1379334700855132162,affair
1379332283858059264,affair
1379331286955884544,affair
1379326402596593664,affair
1379324689730826243,affair
1379324610110443526,affair
1379324553042739206,affair
1379322390539304961,affair
1379322220300939268,affair
1379317836972240899,affair
1379316132209901568,affair
1379311045085429763,affair
1379305508117618688,affair
1379301285065850881,affair
1379207195372437506,affair
1379189547917963265,affair
1379183520208334855,affair
1379183058121846784,affair
1379179547892023299,affair
1379176449962344452,affair
1379174997692932096,affair
1379171005608955914,affair
1379169392420909064,affair
1379168082237788165,affair
1379164955891613707,affair
1379164256109801475,affair
1379164255119933444,affair
1379164129601196040,affair
1379153308275904519,affair
1379151857730342918,affair
1379145613753868288,affair
1379143252528533510,affair
1379142116123770882,affair
1379141666406301700,affair
1379137053057748998,affair
1379137016261140480,affair
1379136745153961988,affair
1379134367990214657,affair
1379131210186784768,affair
1379129743262552074,affair
1379129553596071936,affair
1379129327682523137,affair
1379128888480120835,affair
1379122725546029056,affair
1379120906430205962,affair
1379118729250926597,affair
1379118132074283011,affair
1379108651705700354,affair
1379107936396570629,affair
1379106886037946370,affair
1379104408928149516,affair
1379103053849182209,affair
1379102989324066820,affair
1379102203915472908,affair
1379101205234905090,affair
1379100115504398336,affair
1379097217408065537,affair
1379096640053784580,affair
1379095961818034178,affair
1379095316130115586,affair
1379078666987134982,affair
1379078014240239617,affair
1379075809537843201,affair
1379070683410538496,affair
1379066071584497664,affair
1379059542072393731,affair
1379058744584249346,affair
1379057966041677826,affair
1379057041315102731,affair
1379053674429882368,affair
1379052335155064835,affair
1379051318317305858,affair
1379048577851392004,affair
1379047842774405131,affair
1379045722989993991,affair
1379041207045787654,affair
1379039819708399617,affair
1379038900333772801,affair
1379032516225593346,affair
1379032138809499648,affair
1379031387467100160,affair
1379029142730072065,affair
1379029010970255361,affair
1379028170188460032,affair
1379025255491059712,affair
1379024411970375680,affair
1379023261678329856,affair
1379019250774507520,affair
1379018877913415682,affair
1379013293059235847,affair
1379008908677763074,affair
1379004087195344897,affair
1379004042437926914,affair
1379002780594155521,affair
1379002599337295872,affair
1379002133450780679,affair
1379001395316195330,affair
1379000812031115264,affair
1378996391104675843,affair
1378996161932107776,affair
1378995271338708992,affair
1378993913017536514,affair
1378992711773081600,affair
1378992247321079810,affair
1378990750885683202,affair
1378990057420361730,affair
1378982894845239300,affair
1378978844808450048,affair
1378978367010144256,affair
1378973072653434882,affair
1378971829654654978,affair
1378968659171938307,affair
1378964586909605894,affair
1378963292123713545,affair
1378960570557292544,affair
1378960526231937032,affair
1378957918234685440,affair
1378954643175264257,affair
1378949260796964865,affair
1378906847512498178,affair
1378856071519932416,affair
1378853349341151233,affair
1378848994084945925,affair
1378838543448031239,affair
1378831549341270022,affair
1378831386103181317,affair
1378829328587370504,affair
1378829109820854275,affair
1378828579685998593,affair
1378827981385240582,affair
1378826300064927746,affair
1378823371534839811,affair
1378819075078492174,affair
1378818356170608640,affair
1378817004635840517,affair
1378816163040333836,affair
1378814923606740997,affair
1378814875141562368,affair
1378814576096055298,affair
1378814337649893377,affair
1378813885059321862,affair
1378813122740293632,affair
1378810498855108612,affair
1378809804416749572,affair
1378808351488937992,affair
1378808158706089988,affair
1378808021581762564,affair
1378806135730417669,affair
1378806088200564737,affair
1378805991282737154,affair
1378805759396433922,affair
1378805407230140420,affair
1378804819687784448,affair
1378804566355943425,affair
1378804214403567619,affair
1378804064897658880,affair
1378803337563418626,affair
1378803237034336265,affair
1378802262122848256,affair
1378798270462492676,affair
1378795358931841025,affair
1378795332230873095,affair
1378794221193297921,affair
1378789180659105802,affair
1378784436511154180,affair
1378777522490466306,affair
1378770956504678403,affair
1378765939005620224,affair
1378765129211383809,affair
1378762660519501830,affair
1378762261070766086,affair
1378762023702511624,affair
1378755776962031617,affair
1378754238503919616,affair
1378754236889014272,affair
1378753500084117509,affair
1378752239616077827,affair
1378743079797145603,affair
1378735429202149376,affair
1378732588848807937,affair
1378731372639043587,affair
1378720664568397827,affair
1378718316789952512,affair
1378717969774153732,affair
1378708747422404613,affair
1378707294469419015,affair
1378705821866020864,affair
1378702548769603585,affair
1378701403665920000,affair
1378701157808402432,affair
1378700157387214856,affair
1378699470280527873,affair
1378696954855755776,affair
1378696672046383104,affair
1378692488643420160,affair
1378687003080921092,affair
1378683291029606407,affair
1378680219607896064,affair
1378679221711736837,affair
1378678984746098692,affair
1378674421863432192,affair
1378673431667937281,affair
1378671632777154562,affair
1378671094614360064,affair
1378669337750466562,affair
1378669262961795081,affair
1378667687031799810,affair
1378663647178682371,affair
1378662680077205504,affair
1378660462343159808,affair
1378658443561684993,affair
1378657918397071364,affair
1378657879226466305,affair
1378655836831166466,affair
1378653804883804168,affair
1378648630278684676,affair
1378647321542586372,affair
1378647098535591941,affair
1378646173246980097,affair
1378642568859226114,affair
1378641902329823232,affair
1378641876480356352,affair
1378640887559884802,affair
1378639322149224450,affair
1378637611066142721,affair
1378637477905362945,affair
1378637257175937028,affair
1378636426867261442,affair
1378634651116392450,affair
1378632049347719168,affair
1378631357618868226,affair
1378631032652627969,affair
1378629707839770632,affair
1378628817426731008,affair
1378627215827603459,affair
1378626105263992832,affair
1378623768503914497,affair
1378621666234880000,affair
1378620604165750788,affair
1378618347101818881,affair
1378615813071114241,affair
1378614677123514371,affair
1378612692366331907,affair
1378611919700037633,affair
1378607819440713730,affair
1378605296784924685,affair
1378597451607601156,affair
1378596424405942275,affair
1378592356912533504,affair
1378592299236667392,affair
1378592083263561729,affair
1378589056561524738,affair
1378588149270609922,affair
1378587199889899523,affair
1378583366493167616,affair
1378580017110773760,affair
1378575564332744704,affair
1378573017115164672,affair
1378567233933283333,affair
1378548412845539329,affair
1378546172269322244,affair
1378527326502277120,affair
1378502543018491905,affair
1378488256396943360,affair
1378486578851495936,affair
1378486171488116737,affair
1378480719891161095,affair
1378479348311810048,affair
1378478994903957509,affair
1378477147073941508,affair
1378476597951541251,affair
1378474750071177222,affair
1378473892788994056,affair
1378471180609462273,affair
1378462469467824129,affair
1378461681001578497,affair
1378460197845405700,affair
1378459793095004160,affair
1378457107335421962,affair
1378456479888465922,affair
1378454012945653762,affair
1378453190706860034,affair
1378449768091910145,affair
1378449761129406466,affair
1378448340883496960,affair
1378447782252515335,affair
1378447388839411712,affair
1378445857385766912,affair
1378445229158764547,affair
1378445087898800134,affair
1378445081460543503,affair
1378445018344611843,affair
1378444783832723457,affair
1378444293669523463,affair
1378442270257594368,affair
1378441922071658498,affair
1378440684030590979,affair
1378439596887965697,affair
1378439124751880196,affair
1378438063593033733,affair
1378435855925252099,affair
1378435399090065411,affair
1378434419627790343,affair
1378433993813671940,affair
1378433241800183810,affair
1378431651575959552,affair
1378430872257454085,affair
1378430764870696961,affair
1378430639972712448,affair
1378430548255895557,affair
1378429511251984384,affair
1378429001824399365,affair
1378428789844234240,affair
1378428589226483716,affair
1378427818963505152,affair
1378426122191433729,affair
1378425794851188748,affair
1378425224794939393,affair
1378424454104166400,affair
1378424403684380674,affair
1378424370532655105,affair
1378423751025512453,affair
1378423348091363329,affair
1378423092691746817,affair
1378422557238525952,affair
1378422539333013506,affair
1378419206761365506,affair
1378418989202866177,affair
1378418602290843649,affair
1378418448401891330,affair
1378418165521211395,affair
1378418106087903233,affair
1378417053229547523,affair
1378417031452692481,affair
1378415745135214592,affair
1378415558723526658,affair
1378415090404319238,affair
1378414178290036743,affair
1378414067572998144,affair
1378413947766865926,affair
1378413653519699972,affair
1378413426347753473,affair
1378412964001222661,affair
1378412874725474304,affair
1378412786464784385,affair
1378412676498460678,affair
1378411182273482757,affair
1378410391294857225,affair
1378410323854626816,affair
1378410172561960961,affair
1378409881561149444,affair
1378409509262098432,affair
1378408968121413633,affair
1378408877310480385,affair
1378408203785011205,affair
1378407142466727939,affair
1378406976422563845,affair
1378406325756002304,affair
1378406179165061120,affair
1378405636078198791,affair
1378404031786328072,affair
1378402169691512834,affair
1378401822327631882,affair
1378401403501215751,affair
1378400072392699906,affair
1378400038532091911,affair
1378399964238376964,affair
1378399762341359618,affair
1378399061250871297,affair
1378398144707366918,affair
1378397938033045511,affair
1378397274225655817,affair
1378395295600480262,affair
1378395047884951559,affair
1378394834520653826,affair
1378394347436183561,affair
1378394313495883783,affair
1378393063937110018,affair
1378392840850571266,affair
1378392689381629952,affair
1378391890144460803,affair
1378391750406983685,affair
1378391058283954183,affair
1378389940204150786,affair
1378385571672956931,affair
1378385519458062339,affair
1378384680475627523,affair
1378382901528694785,affair
1378381623104770048,affair
1378379674859024394,affair
1378378397903159297,affair
1378377394793381893,affair
1378375898290880512,affair
1378375482505322499,affair
1378374187362963467,affair
1378373104687271941,affair
1378371826087264256,affair
1378370959321669632,affair
1378370757647077388,affair
1378370350946390019,affair
1378368123112468480,affair
1378367824964550656,affair
1378367655309144076,affair
1378367232858808323,affair
1378366915463233536,affair
1378366910388113411,affair
1378365191176527881,affair
1378363692887203841,affair
1378363619310776321,affair
1378361393162940416,affair
1378361365992198154,affair
1378360823471603716,affair
1378358023144497153,affair
1378356979605856257,affair
1378356191827476480,affair
1378354633563893765,affair
1378354620515418117,affair
1378353483963895810,affair
1378351613182685184,affair
1378351282847633408,affair
1378348881700909057,affair
1378347476269346820,affair
1378346541627404288,affair
1378345969322954762,affair
1378345899294867465,affair
1378344857018773505,affair
1378342826782683140,affair
1378339998819303426,affair
1378339299184218113,affair
1378338452123570178,affair
1378337393447739394,affair
1378336818551209987,affair
1378335428290445313,affair
1378335017143779338,affair
1378331427171885058,affair
1378330357162987521,affair
1378329040889729025,affair
1378327595444473860,affair
1378324937883127813,affair
1378323138392555521,affair
1378322948197601283,affair
1378322672782835716,affair
1378322149291790336,affair
1378319562400219140,affair
1378318040060854277,affair
1378317890663890945,affair
1378316279757570051,affair
1378316215190487042,affair
1378315326740443140,affair
1378314521807314944,affair
1378313438896734211,affair
1378313429899997187,affair
1378311037246668800,affair
1378310204387954689,affair
1378309277534859266,affair
1378307279267696640,affair
1378306793705721858,affair
1378304840795877376,affair
1378303432830947328,affair
1378302805769924608,affair
1378302361882476547,affair
1378301958356881409,affair
1378299157883068418,affair
1378299116615241732,affair
1378297512143028226,affair
1378296944251052032,affair
1378296191717408770,affair
1378295128910131202,affair
1378294003372789768,affair
1378293023734386689,affair
1378291574010957824,affair
1378291284687921154,affair
1378290906294534144,affair
1378288860090789888,affair
1378288504745160709,affair
1378287782871891968,affair
1378287677913587712,affair
1378287409079721987,affair
1378285182822797318,affair
1378285095539372035,affair
1378281755938074624,affair
1378281398235242496,affair
1378279577416515585,affair
1378279238323871746,affair
1378278427833290756,affair
1378278282886537224,affair
1378277086729801728,affair
1378273906902114311,affair
1378272680684703744,affair
1378272301586771969,affair
1378272288764739588,affair
1378272138445131780,affair
1378272046535299074,affair
1378271989773824000,affair
1378271175089008641,affair
1378270034393509891,affair
1378269052909535235,affair
1378268483486691330,affair
1378268478591877124,affair
1378268164228800516,affair
1378267986323255296,affair
1378267177011281922,affair
1378267072908627970,affair
1378266955036119040,affair
1378266215945232385,affair
1378263439404064769,affair
1378262916546330626,affair
1378262266236317698,affair
1378259906822823936,affair
1378259362473517057,affair
1378258832456097792,affair
1378258426871083010,affair
1378256119886413829,affair
1378256023304163329,affair
1378254246353702913,affair
1378252038707023872,affair
1378251936391118849,affair
1378251049971109888,affair
1378247673430605824,affair
1378247511392063488,affair
1378247102854205446,affair
1378239605636534273,affair
1378237837909319680,affair
1378236905607806980,affair
1378229370297446401,affair
1378228177743577089,affair
1378227064709472256,affair
1378225986450436098,affair
1378225702638608386,affair
1378225467191394305,affair
1378225174399610881,affair
1378224370569609217,affair
1378223987969363968,affair
1378223680845705217,affair
1378220321791164416,affair
1378212357743198208,affair
1378210935421214723,affair
1378210265746051073,affair
1378207125818720257,affair
1378189286063931392,affair
1378174185671909378,affair
1378174180370300930,affair
1378169762207916035,affair
1378167525477859328,affair
1378124687507656707,affair
1378112990881447942,affair
1378106280309628936,affair
1378104270835318786,affair
1378102833652842499,affair
1378100737322913793,affair
1378099991458291718,affair
1378097998996078596,affair
1378091584982560771,affair
1378090113469677572,affair
1378089507376001026,affair
1378087136457547777,affair
1378086674803089409,affair
1378082126596300813,affair
1378081198384295939,affair
1378080018753019908,affair
1378076551456120838,affair
1378073931119276034,affair
1378073929705787396,affair
1378068170158788612,affair
1378067533266292741,affair
1378066865193357313,affair
1378061554051117059,affair
1378060104629637124,affair
1378057769992003587,affair
1378052133879214080,affair
1378051255893954562,affair
1378049613287075842,affair
1378049573113974784,affair
1378049404310069251,affair
1378046445048193028,affair
1378046031384997899,affair
1378045739662778372,affair
1378044767343378433,affair
1378042356121939976,affair
1378041374885478402,affair
1378040969938014209,affair
1378039912109379585,affair
1378039669405913091,affair
1378037524317282314,affair
1378035138823655426,affair
1378033091395121152,affair
1378031605214756865,affair
1378029321445634052,affair
1378027929255477256,affair
1378026564487688195,affair
1378025909438021633,affair
1378025847010037760,affair
1378016610150182915,affair
1378016394701340677,affair
1378015135801966595,affair
1378013347883454465,affair
1378012855094685700,affair
1378012847322632196,affair
1378012819984109568,affair
1378012333394567174,affair
1378007484888154113,affair
1378004936483569669,affair
1378004704920272898,affair
1378002237616758790,affair
1378000241664856066,affair
1377999658837016579,affair
1377998644465520648,affair
1377993740401442820,affair
1377993516366897152,affair
1377992573051080715,affair
1377990590835613697,affair
1377988888598347785,affair
1377985614457548806,affair
1377984611595255809,affair
1377983821258313728,affair
1377982259207229442,affair
1377976876409499649,affair
1377974289660514305,affair
1377973532123103244,affair
1377972615004971008,affair
1377972526471651333,affair
1377972108425375745,affair
1377971418005114884,affair
1377968940173905925,affair
1377968933073002498,affair
1377967094554361861,affair
1377965552086478851,affair
1377965292014419970,affair
1377964511332872194,affair
1377963863258333188,affair
1377962339148951552,affair
1377955145422663691,affair
1377953298884485121,affair
1377952986190786568,affair
1377946126238810112,affair
1377945499437830150,affair
1377944352874508291,affair
1377943159427203079,affair
1377941759628603395,affair
1377941377712058369,affair
1377940252631916546,affair
1377939613797474304,affair
1377939117951086593,affair
1377938996349767680,affair
1377936712261832704,affair
1377934940252291072,affair
1377934239631613954,affair
1377934113458556929,affair
1377933214363291648,affair
1377930388568469504,affair
1377928854115917826,affair
1377927802104729601,affair
1377925625206439936,affair
1377924166574346240,affair
1377924154935160832,affair
1377922676833017863,affair
1377921882100486144,affair
1377920752603820032,affair
1377919915072614400,affair
1377917543155961856,affair
1377917354181550083,affair
1377917305569603586,affair
1377916986114650113,affair
1377915993767436288,affair
1377915982728077313,affair
1377915021943046152,affair
1377913762372521986,affair
1377911932842340357,affair
1377911861950083078,affair
1377909428037517313,affair
1377909350929416198,affair
1377908860820860928,affair
1377908393273344006,affair
1377908308812689408,affair
1377908055694774273,affair
1377907349675970561,affair
1377905584670965761,affair
1377904974118711299,affair
1377903455356919811,affair
1377900307099828228,affair
1377899740227063809,affair
1377899523905884160,affair
1377897927297892353,affair
1377897389634244608,affair
1377896619711029248,affair
1377895760541409289,affair
1377895609173151745,affair
1377893520846024705,affair
1377893333603864576,affair
1377892638473523200,affair
1377892260428312577,affair
1377892020786765826,affair
1377891250075009035,affair
1377890861816676354,affair
1377890623781474305,affair
1377890241026080769,affair
1377890145823768576,affair
1377889704952131584,affair
1377888909003210753,affair
1377888831786119168,affair
1377887464954724352,affair
1377887221198557185,affair
1377887111282573318,affair
1377886282827857920,affair
1377886199310917632,affair
1377885999758516226,affair
1377885942506270720,affair
1377885861220601856,affair
1377885514074882054,affair
1377884403871981570,affair
1377884310691328000,affair
1377882931264360450,affair
1377882842651299841,affair
1377882696572149761,affair
1377881753520631811,affair
1377881397034164225,affair
1377880674007449600,affair
1377880208586473472,affair
1377877952713666563,affair
1377877839442235395,affair
1377877107150356480,affair
1377876960546803719,affair
1377876707642900485,affair
1377876239810170882,affair
1377876011086450690,affair
1377875844174057474,affair
1377875585695891456,affair
1377875570680340492,affair
1377875477847810053,affair
1377873884431679489,affair
1377873242761871365,affair
1377871907958231040,affair
1377871115834507264,affair
1377870251463954432,affair
1377869814782394369,affair
1377868933953380356,affair
1377868500107153411,affair
1377867961021644800,affair
1377867862191312899,affair
1377866922436493315,affair
1377864896566726658,affair
1377864495578689537,affair
1377863237321043971,affair
1377861973329723393,affair
1377859769474674691,affair
1377859725832904704,affair
1377858746232139786,affair
1377857677343268864,affair
1377857243253776384,affair
1377857026978627591,affair
1377856724015718401,affair
1377855862048440320,affair
1377855464789176323,affair
1377854539492175875,affair
1377853371487502336,affair
1377851458255749121,affair
1377848158252851203,affair
1377847834607763458,affair
1377845166350950401,affair
1377841779911884800,affair
1377838770523942913,affair
1377831819589062657,affair
1377829802934206465,affair
1377809473201438721,affair
1377803943510740995,affair
1377796939283107843,affair
1377796271566692352,affair
1377795728748199941,affair
1377795435532857346,affair
1377793396073455617,affair
1377786779160444931,affair
1377785666461962246,affair
1377784589373018117,affair
1377776193525669890,affair
1377776186617700353,affair
1377773677366943750,affair
1377772523631341572,affair
1377771177486209024,affair
1377770939182690310,affair
1377770926910111745,affair
1377770101370462211,affair
1377769991664250880,affair
1377768406502506502,affair
1377768125974913025,affair
1377767796751413252,affair
1377764388464168963,affair
1377763228260970497,affair
1377761192631017477,affair
1377761184041029634,affair
1377758597954818053,affair
1377758436490887168,affair
1377757381745053700,affair
1377756843586555905,affair
1377756321605427201,affair
1377754091988869124,affair
1377752487432708096,affair
1377751518456188938,affair
1377751256358395907,affair
1377750829323653121,affair
1377750611794493440,affair
1377749541231943682,affair
1377747871014002691,affair
1377747715786952710,affair
1377746145246654468,affair
1377745815494610945,affair
1377745597332066310,affair
1377744836229533698,affair
1377743654522126340,affair
1377741562986299400,affair
1377739986074808328,affair
1377739191493259264,affair
1377738476733542402,affair
1377738086164131843,affair
1377737611108814851,affair
1377736688760422402,affair
1377736514642272266,affair
1377736194386239490,affair
1377735712523628553,affair
1377735232552591360,affair
1377734169485312000,affair
1377732944249430022,affair
1377731092648759309,affair
1377730726666338306,affair
1377729868251664384,affair
1377728713631092743,affair
1377728268221186053,affair
1377728234587054085,affair
1377726008753852423,affair
1377724752425578496,affair
1377724720502730757,affair
1377723843352133638,affair
1377723626363977730,affair
1377723125786419201,affair
1377722989605761031,affair
1377722746344464386,affair
1377721787329429505,affair
1377721786004017153,affair
1377720503683715074,affair
1377720139618062338,affair
1377719730467958785,affair
1377718813953822722,affair
1377717789897728002,affair
1377717679864344577,affair
1377715983280959489,affair
1377715914305638408,affair
1377715609178411009,affair
1377715196458852357,affair
1377715116557352968,affair
1377714955529633792,affair
1377713526022766606,affair
1377713324469673989,affair
1377712726399672323,affair
1377712315794132997,affair
1377711880958062595,affair
1377711813299736582,affair
1377711492208984065,affair
1377708896308101121,affair
1377708582125338625,affair
1377708265581215752,affair
1377707162550538242,affair
